number;incident_state;active;reassignment_count;reopen_count;sys_mod_count;made_sla;opened_at;impact;urgency;priority;knowledge;resolved_at;closed_at
INC0006349;Closed;false;0;0;3;false;14/3/2016 00:05;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 00:52;24/03/2016 18:51
INC0006350;Closed;false;0;0;1;false;14/3/2016 00:22;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 18:51
INC0006352;Closed;false;1;0;5;false;14/3/2016 00:23;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 01:28;24/03/2016 18:51
INC0006354;Closed;false;6;0;10;false;14/3/2016 01:15;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 09:29;24/03/2016 19:00
INC0006359;Closed;false;2;0;12;false;14/3/2016 03:09;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 11:23;24/03/2016 18:51
INC0006360;Closed;false;0;0;2;false;14/3/2016 03:14;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 03:43;24/03/2016 18:51
INC0006362;Closed;false;3;0;9;false;14/3/2016 04:11;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 10:20;24/03/2016 18:51
INC0006364;Closed;false;1;0;7;false;14/3/2016 04:28;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 08:17;28/03/2016 08:59
INC0006365;Closed;false;1;0;6;false;14/3/2016 04:30;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 13:09;27/03/2016 13:59
INC0006371;Closed;false;0;0;1;false;14/3/2016 05:22;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 18:51
INC0006373;Closed;false;3;1;11;false;14/3/2016 05:59;2 - Medium;2 - Medium;3 - Moderate;false;24/03/2016 03:58;29/03/2016 03:59
INC0006375;Closed;false;0;0;2;true;14/3/2016 07:37;3 - Low;3 - Low;4 - Low;false;14/03/2016 07:40;24/03/2016 18:51
INC0006376;Closed;false;2;0;5;false;14/3/2016 07:42;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 16:01;24/03/2016 18:51
INC0006377;Closed;false;1;0;4;true;14/3/2016 07:43;3 - Low;3 - Low;4 - Low;false;14/03/2016 12:10;24/03/2016 18:51
INC0006378;Closed;false;0;0;3;true;14/3/2016 07:46;3 - Low;3 - Low;4 - Low;false;14/03/2016 07:49;24/03/2016 18:52
INC0006379;Closed;false;0;0;3;true;14/3/2016 07:49;3 - Low;3 - Low;4 - Low;false;14/03/2016 07:52;24/03/2016 18:52
INC0006380;Closed;false;2;0;5;false;14/3/2016 07:50;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 13:56;24/03/2016 18:52
INC0006381;Closed;false;0;0;3;true;14/3/2016 07:52;3 - Low;3 - Low;4 - Low;false;14/03/2016 07:55;14/03/2016 07:55
INC0006382;Closed;false;0;0;3;true;14/3/2016 07:53;3 - Low;3 - Low;4 - Low;false;14/03/2016 08:18;24/03/2016 18:52
INC0006383;Closed;false;0;0;2;false;14/3/2016 07:57;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 08:03;24/03/2016 18:52
INC0006384;Closed;false;3;0;34;false;14/3/2016 07:58;2 - Medium;2 - Medium;3 - Moderate;false;01/06/2016 09:13;06/06/2016 10:07
INC0006385;Closed;false;1;0;5;false;14/3/2016 07:58;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 14:29;24/03/2016 18:52
INC0006387;Closed;false;0;0;1;false;14/3/2016 08:05;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 08:22;24/03/2016 18:52
INC0006388;Closed;false;1;0;17;false;14/3/2016 08:08;2 - Medium;1 - High;2 - High;false;14/04/2016 18:27;19/04/2016 19:07
INC0006389;Closed;false;6;0;23;false;14/3/2016 08:11;2 - Medium;2 - Medium;3 - Moderate;false;28/03/2016 15:05;02/04/2016 15:59
INC0006390;Closed;false;1;0;4;false;14/3/2016 08:11;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 12:29;24/03/2016 18:52
INC0006392;Closed;false;2;0;8;false;14/3/2016 08:12;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 12:04;24/03/2016 19:00
INC0006393;Closed;false;1;0;4;false;14/3/2016 08:12;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 16:50;24/03/2016 19:00
INC0006394;Closed;false;0;0;11;false;14/3/2016 08:15;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 16:43;06/04/2016 16:59
INC0006395;Closed;false;0;0;2;true;14/3/2016 08:15;3 - Low;3 - Low;4 - Low;false;14/03/2016 12:12;24/03/2016 18:52
INC0006397;Closed;false;3;0;6;false;14/3/2016 08:19;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 15:44;24/03/2016 19:00
INC0006398;Closed;false;1;0;2;false;14/3/2016 08:20;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 14:57;24/03/2016 18:52
INC0006399;Closed;false;0;0;1;true;14/3/2016 08:20;3 - Low;3 - Low;4 - Low;false;;24/03/2016 18:52
INC0006400;Closed;false;2;0;8;false;14/3/2016 08:21;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 14:30;24/03/2016 19:00
INC0006401;Closed;false;0;0;3;false;14/3/2016 08:24;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 09:13;24/03/2016 18:52
INC0006402;Closed;false;2;0;8;false;14/3/2016 08:24;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 08:55;24/03/2016 19:00
INC0006403;Closed;false;0;0;3;false;14/3/2016 08:24;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 13:40;24/03/2016 19:00
INC0006407;Closed;false;2;0;9;false;14/3/2016 08:28;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 14:09;27/03/2016 14:59
INC0006408;Closed;false;4;0;12;false;14/3/2016 08:28;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 12:16;28/03/2016 12:59
INC0006412;Closed;false;2;0;6;false;14/3/2016 08:31;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 12:24;28/03/2016 12:59
INC0006413;Closed;false;1;0;7;false;14/3/2016 08:32;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 12:32;28/03/2016 12:59
INC0006415;Closed;false;2;0;20;true;14/3/2016 08:33;3 - Low;3 - Low;4 - Low;false;30/03/2016 12:05;01/04/2016 12:13
INC0006416;Closed;false;1;0;24;false;14/3/2016 08:34;2 - Medium;2 - Medium;3 - Moderate;false;10/05/2016 09:12;15/05/2016 10:07
INC0006417;Closed;false;1;0;10;false;14/3/2016 08:35;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 10:39;05/04/2016 10:59
INC0006419;Closed;false;2;0;11;false;14/3/2016 08:35;2 - Medium;2 - Medium;3 - Moderate;false;24/03/2016 10:33;29/03/2016 10:59
INC0006420;Closed;false;1;0;13;false;14/3/2016 08:36;2 - Medium;2 - Medium;3 - Moderate;false;24/03/2016 13:20;29/03/2016 13:59
INC0006421;Closed;false;1;0;7;false;14/3/2016 08:37;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 15:01;24/03/2016 19:00
INC0006422;Closed;false;0;0;2;false;14/3/2016 08:38;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 08:43;24/03/2016 18:52
INC0006423;Closed;false;4;0;9;false;14/3/2016 08:40;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 13:00;14/04/2016 03:46
INC0006423;Closed;false;4;0;10;false;14/3/2016 08:40;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 13:00;14/04/2016 03:46
INC0006424;Closed;false;1;0;4;false;14/3/2016 08:41;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 08:53;24/03/2016 19:00
INC0006425;Closed;false;0;0;4;false;14/3/2016 08:41;2 - Medium;2 - Medium;3 - Moderate;false;18/03/2016 11:53;24/03/2016 19:00
INC0006426;Closed;false;1;0;10;false;14/3/2016 08:41;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 09:50;05/04/2016 09:59
INC0006429;Closed;false;0;0;4;false;14/3/2016 08:42;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 11:03;24/03/2016 18:52
INC0006430;Closed;false;1;0;11;false;14/3/2016 08:43;2 - Medium;2 - Medium;3 - Moderate;false;25/03/2016 02:11;30/03/2016 02:59
INC0006431;Closed;false;1;0;7;false;14/3/2016 08:43;1 - High;2 - Medium;2 - High;false;22/03/2016 11:57;27/03/2016 11:59
INC0006432;Closed;false;2;0;5;false;14/3/2016 08:43;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 11:28;24/03/2016 19:00
INC0006433;Closed;false;0;0;4;false;14/3/2016 08:44;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 11:30;24/03/2016 19:00
INC0006434;Closed;false;0;0;2;true;14/3/2016 08:45;3 - Low;3 - Low;4 - Low;false;14/03/2016 09:02;24/03/2016 18:52
INC0006435;Closed;false;2;0;9;false;14/3/2016 08:45;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 15:45;24/03/2016 19:00
INC0006436;Closed;false;1;0;4;false;14/3/2016 08:45;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 15:14;24/03/2016 18:52
INC0006437;Closed;false;0;0;3;false;14/3/2016 08:47;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 10:18;24/03/2016 18:52
INC0006438;Closed;false;1;0;7;false;14/3/2016 08:48;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 07:56;28/03/2016 07:59
INC0006440;Closed;false;1;0;3;false;14/3/2016 08:49;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 09:47;24/03/2016 19:00
INC0006441;Closed;false;1;0;8;false;14/3/2016 08:50;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 14:02;24/03/2016 19:00
INC0006442;Closed;false;3;0;35;false;14/3/2016 08:53;2 - Medium;2 - Medium;3 - Moderate;false;09/06/2016 16:51;14/06/2016 17:07
INC0006443;Closed;false;1;0;6;false;14/3/2016 08:53;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 12:15;24/03/2016 18:52
INC0006444;Closed;false;0;0;2;false;14/3/2016 08:54;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 09:02;24/03/2016 18:52
INC0006445;Closed;false;1;0;8;false;14/3/2016 08:54;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 14:47;28/03/2016 14:59
INC0006446;Closed;false;1;0;4;false;14/3/2016 08:55;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 13:19;24/03/2016 18:52
INC0006447;Closed;false;1;0;6;false;14/3/2016 08:55;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 13:28;24/03/2016 19:00
INC0006448;Closed;false;2;0;11;false;14/3/2016 08:56;2 - Medium;2 - Medium;3 - Moderate;false;29/03/2016 14:23;03/04/2016 14:59
INC0006450;Closed;false;1;0;6;false;14/3/2016 08:57;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 09:54;24/03/2016 19:00
INC0006451;Closed;false;1;0;5;false;14/3/2016 08:57;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 10:22;24/03/2016 19:00
INC0006452;Closed;false;2;0;4;false;14/3/2016 08:57;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 17:21;24/03/2016 18:52
INC0006454;Closed;false;1;0;13;false;14/3/2016 09:02;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 09:10;05/04/2016 09:59
INC0006455;Closed;false;1;0;4;false;14/3/2016 09:04;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 17:15;24/03/2016 18:52
INC0006456;Closed;false;0;0;1;false;14/3/2016 09:04;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 18:52
INC0006457;Closed;false;1;0;7;false;14/3/2016 09:04;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 16:39;24/03/2016 18:52
INC0006458;Closed;false;0;0;1;false;14/3/2016 09:05;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 18:52
INC0006459;Closed;false;2;0;7;false;14/3/2016 09:06;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 14:00;24/03/2016 19:00
INC0006460;Closed;false;1;0;2;false;14/3/2016 09:06;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 19:00
INC0006461;Closed;false;0;0;6;false;14/3/2016 09:07;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 11:54;24/03/2016 18:52
INC0006463;Closed;false;1;0;15;false;14/3/2016 09:11;2 - Medium;2 - Medium;3 - Moderate;false;21/03/2016 09:12;26/03/2016 09:59
INC0006464;Closed;false;3;0;14;false;14/3/2016 09:11;2 - Medium;2 - Medium;3 - Moderate;false;24/03/2016 12:29;29/03/2016 12:59
INC0006465;Closed;false;0;0;7;false;14/3/2016 09:13;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 08:03;24/03/2016 19:00
INC0006466;Closed;false;1;0;9;false;14/3/2016 09:14;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 14:49;28/03/2016 14:59
INC0006467;Closed;false;1;0;4;false;14/3/2016 09:14;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 14:49;24/03/2016 18:52
INC0006468;Closed;false;0;0;1;false;14/3/2016 09:15;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 18:52
INC0006469;Closed;false;1;0;4;false;14/3/2016 09:16;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 13:28;24/03/2016 19:00
INC0006470;Closed;false;0;0;2;false;14/3/2016 09:16;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 11:14;24/03/2016 18:52
INC0006471;Closed;false;3;0;8;false;14/3/2016 09:17;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 09:44;28/03/2016 09:59
INC0006472;Closed;false;0;0;3;false;14/3/2016 09:18;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 09:46;24/03/2016 18:52
INC0006473;Closed;false;1;0;7;false;14/3/2016 09:18;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 10:16;24/03/2016 19:00
INC0006474;Closed;false;1;0;4;false;14/3/2016 09:18;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 13:43;24/03/2016 18:52
INC0006476;Closed;false;7;0;16;false;14/3/2016 09:19;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 09:01;27/03/2016 09:59
INC0006478;Closed;false;9;0;29;false;14/3/2016 09:20;2 - Medium;2 - Medium;3 - Moderate;false;04/05/2016 10:35;09/05/2016 11:07
INC0006479;Closed;false;1;0;5;true;14/3/2016 09:20;3 - Low;3 - Low;4 - Low;false;17/03/2016 14:58;24/03/2016 19:00
INC0006480;Closed;false;5;0;9;false;14/3/2016 09:20;2 - Medium;1 - High;2 - High;false;14/03/2016 11:51;24/03/2016 18:52
INC0006481;Closed;false;1;0;5;false;14/3/2016 09:25;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 16:36;24/03/2016 18:52
INC0006482;Closed;false;0;0;1;false;14/3/2016 09:25;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 18:52
INC0006483;Closed;false;4;0;9;false;14/3/2016 09:26;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 19:17;24/03/2016 19:00
INC0006484;Closed;false;4;0;73;false;14/3/2016 09:26;2 - Medium;2 - Medium;3 - Moderate;false;05/10/2016 10:37;10/10/2016 11:00
INC0006485;Closed;false;2;0;11;false;14/3/2016 09:28;2 - Medium;2 - Medium;3 - Moderate;false;18/03/2016 14:34;24/03/2016 19:00
INC0006486;Closed;false;2;0;7;false;14/3/2016 09:29;2 - Medium;2 - Medium;3 - Moderate;true;15/03/2016 17:15;24/03/2016 19:00
INC0006487;Closed;false;3;0;11;false;14/3/2016 09:30;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 15:58;24/03/2016 19:00
INC0006488;Closed;false;1;0;4;false;14/3/2016 09:30;2 - Medium;2 - Medium;3 - Moderate;true;14/03/2016 14:05;24/03/2016 18:52
INC0006489;Closed;false;0;0;1;false;14/3/2016 09:31;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 18:52
INC0006490;Closed;false;3;0;7;false;14/3/2016 09:31;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 15:46;24/03/2016 19:00
INC0006491;Closed;false;0;0;5;false;14/3/2016 09:32;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 15:07;24/03/2016 18:52
INC0006492;Closed;false;1;0;6;false;14/3/2016 09:33;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 11:57;24/03/2016 19:00
INC0006493;Closed;false;0;0;3;false;14/3/2016 09:34;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 11:36;24/03/2016 18:52
INC0006494;Closed;false;1;0;6;false;14/3/2016 09:36;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 11:00;28/03/2016 11:59
INC0006495;Closed;false;1;0;4;false;14/3/2016 09:37;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 13:14;24/03/2016 18:52
INC0006496;Closed;false;0;0;1;false;14/3/2016 09:37;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 18:52
INC0006497;Closed;false;0;0;4;false;14/3/2016 09:39;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 11:59;24/03/2016 19:00
INC0006499;Closed;false;0;0;5;false;14/3/2016 09:40;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 14:25;24/03/2016 18:52
INC0006501;Closed;false;1;0;2;false;14/3/2016 09:44;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 19:00
INC0006502;Closed;false;0;0;3;false;14/3/2016 09:45;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 11:03;24/03/2016 18:52
INC0006503;Closed;false;0;0;10;false;14/3/2016 09:48;2 - Medium;2 - Medium;3 - Moderate;false;06/04/2016 10:44;11/04/2016 10:59
INC0006504;Closed;false;1;0;7;false;14/3/2016 09:48;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 10:05;28/03/2016 10:59
INC0006506;Closed;false;2;0;8;true;14/3/2016 09:49;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 09:54;20/03/2016 10:01
INC0006508;Closed;false;1;0;6;false;14/3/2016 09:51;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 10:18;24/03/2016 18:52
INC0006509;Closed;false;1;0;7;false;14/3/2016 09:53;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 10:01;28/03/2016 10:59
INC0006510;Closed;false;0;0;14;false;14/3/2016 09:54;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 10:39;05/04/2016 10:59
INC0006511;Closed;false;0;0;3;false;14/3/2016 09:54;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 09:57;24/03/2016 18:52
INC0006513;Closed;false;0;0;9;false;14/3/2016 09:55;2 - Medium;2 - Medium;3 - Moderate;false;21/03/2016 16:27;26/03/2016 16:59
INC0006514;Closed;false;0;0;2;false;14/3/2016 09:58;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 08:04;24/03/2016 19:00
INC0006515;Closed;false;0;0;1;false;14/3/2016 10:00;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 18:52
INC0006516;Closed;false;1;0;7;false;14/3/2016 10:00;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 14:43;24/03/2016 19:00
INC0006517;Closed;false;2;0;15;false;14/3/2016 10:01;2 - Medium;2 - Medium;3 - Moderate;false;30/03/2016 10:57;04/04/2016 10:59
INC0006518;Closed;false;0;0;1;false;14/3/2016 10:02;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 18:52
INC0006519;Closed;false;3;0;10;false;14/3/2016 10:02;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 13:23;24/03/2016 19:00
INC0006520;Closed;false;1;0;8;false;14/3/2016 10:02;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 18:14;24/03/2016 18:52
INC0006521;Closed;false;0;0;4;false;14/3/2016 10:03;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 10:13;24/03/2016 18:52
INC0006522;Closed;false;0;0;5;false;14/3/2016 10:04;2 - Medium;2 - Medium;3 - Moderate;false;18/03/2016 09:36;24/03/2016 19:00
INC0006525;Closed;false;2;0;10;false;14/3/2016 10:08;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 15:46;28/03/2016 15:59
INC0006526;Closed;false;1;0;5;false;14/3/2016 10:08;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 13:26;24/03/2016 18:52
INC0006527;Closed;false;1;0;4;false;14/3/2016 10:08;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 10:55;24/03/2016 19:00
INC0006528;Closed;false;1;0;6;false;14/3/2016 10:08;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 16:46;24/03/2016 19:00
INC0006529;Closed;false;1;0;5;false;14/3/2016 10:09;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 12:02;24/03/2016 19:00
INC0006530;Closed;false;4;0;12;false;14/3/2016 10:09;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 13:00;27/03/2016 13:59
INC0006531;Closed;false;0;0;1;false;14/3/2016 10:09;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 18:52
INC0006532;Closed;false;1;0;5;false;14/3/2016 10:11;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 13:27;24/03/2016 18:52
INC0006534;Closed;false;1;0;4;false;14/3/2016 10:13;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 11:14;24/03/2016 19:00
INC0006536;Closed;false;1;0;12;false;14/3/2016 10:14;2 - Medium;2 - Medium;3 - Moderate;false;06/04/2016 13:30;11/04/2016 13:59
INC0006537;Closed;false;1;0;4;false;14/3/2016 10:15;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 13:07;24/03/2016 18:52
INC0006539;Closed;false;1;0;2;false;14/3/2016 10:15;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 19:00
INC0006540;Closed;false;1;0;5;false;14/3/2016 10:16;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 15:37;24/03/2016 19:00
INC0006542;Closed;false;2;0;14;false;14/3/2016 10:17;2 - Medium;2 - Medium;3 - Moderate;false;24/03/2016 13:50;29/03/2016 13:59
INC0006543;Closed;false;0;0;1;false;14/3/2016 10:18;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 10:20;24/03/2016 18:52
INC0006544;Closed;false;1;0;9;false;14/3/2016 10:19;1 - High;1 - High;1 - Critical;false;23/03/2016 14:37;28/03/2016 14:59
INC0006545;Closed;false;1;0;4;false;14/3/2016 10:19;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 15:42;24/03/2016 19:00
INC0006548;Closed;false;0;0;2;false;14/3/2016 10:21;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 10:30;24/03/2016 18:52
INC0006549;Closed;false;0;0;2;false;14/3/2016 10:23;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 11:16;24/03/2016 18:52
INC0006550;Closed;false;1;0;9;false;14/3/2016 10:24;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 11:41;27/03/2016 11:59
INC0006551;Closed;false;3;0;8;false;14/3/2016 10:24;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 17:45;24/03/2016 19:00
INC0006552;Closed;false;0;0;3;true;14/3/2016 10:25;3 - Low;3 - Low;4 - Low;false;14/03/2016 11:13;24/03/2016 18:52
INC0006553;Closed;false;1;0;5;false;14/3/2016 10:25;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 10:18;24/03/2016 19:00
INC0006554;Closed;false;1;0;10;false;14/3/2016 10:25;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 14:43;27/03/2016 14:59
INC0006555;Closed;false;0;0;6;false;14/3/2016 10:25;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 16:18;27/03/2016 16:59
INC0006556;Closed;false;1;0;12;false;14/3/2016 10:25;2 - Medium;2 - Medium;3 - Moderate;false;21/03/2016 11:01;26/03/2016 11:59
INC0006557;Closed;false;0;0;16;false;14/3/2016 10:27;2 - Medium;2 - Medium;3 - Moderate;false;22/04/2016 08:55;27/04/2016 09:07
INC0006558;Closed;false;0;0;1;false;14/3/2016 10:27;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 10:29;24/03/2016 18:52
INC0006559;Closed;false;2;0;9;false;14/3/2016 10:27;2 - Medium;2 - Medium;3 - Moderate;false;21/03/2016 12:05;26/03/2016 12:59
INC0006561;Closed;false;2;0;15;false;14/3/2016 10:29;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 09:38;05/04/2016 09:59
INC0006562;Closed;false;1;0;8;false;14/3/2016 10:30;2 - Medium;2 - Medium;3 - Moderate;false;21/03/2016 11:06;26/03/2016 11:59
INC0006564;Closed;false;0;0;3;false;14/3/2016 10:31;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 10:35;24/03/2016 18:52
INC0006566;Closed;false;1;0;7;false;14/3/2016 10:32;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 10:53;28/03/2016 10:59
INC0006567;Closed;false;1;0;3;false;14/3/2016 10:32;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 10:41;24/03/2016 18:52
INC0006568;Closed;false;0;0;9;false;14/3/2016 10:33;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 12:05;24/03/2016 19:00
INC0006569;Closed;false;1;0;3;false;14/3/2016 10:33;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 11:38;24/03/2016 19:00
INC0006570;Closed;false;1;0;4;false;14/3/2016 10:34;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 09:22;24/03/2016 19:00
INC0006571;Closed;false;2;0;8;false;14/3/2016 10:35;2 - Medium;2 - Medium;3 - Moderate;false;18/03/2016 07:38;24/03/2016 19:00
INC0006572;Closed;false;0;0;1;false;14/3/2016 10:35;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 18:52
INC0006573;Closed;false;1;0;5;false;14/3/2016 10:36;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 12:37;27/03/2016 12:59
INC0006574;Closed;false;1;0;8;false;14/3/2016 10:36;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 10:48;24/03/2016 19:00
INC0006575;Closed;false;1;0;5;false;14/3/2016 10:37;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 11:08;24/03/2016 19:00
INC0006576;Closed;false;0;0;1;false;14/3/2016 10:37;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 18:52
INC0006577;Closed;false;0;0;1;false;14/3/2016 10:37;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 18:52
INC0006578;Closed;false;1;0;6;false;14/3/2016 10:39;2 - Medium;2 - Medium;3 - Moderate;false;14/03/2016 16:08;24/03/2016 18:52
INC0006579;Closed;false;2;0;15;false;14/3/2016 10:39;2 - Medium;2 - Medium;3 - Moderate;false;08/04/2016 16:58;13/04/2016 16:59
INC0006580;Closed;false;1;0;3;true;14/3/2016 10:40;3 - Low;3 - Low;4 - Low;false;14/03/2016 11:47;24/03/2016 18:52
INC0006581;Closed;false;2;0;4;false;14/3/2016 10:41;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 09:39;24/03/2016 19:00
