number;incident_state;active;reassignment_count;reopen_count;sys_mod_count;made_sla;opened_at;impact;urgency;priority;knowledge;resolved_at;closed_at
INC0009682;Closed;false;4;0;14;false;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-11;2016-04-16
INC0009684;Closed;false;1;0;12;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009685;Closed;false;1;0;9;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009686;Closed;false;0;0;1;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-26
INC0009690;Closed;false;1;0;4;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009691;Closed;false;2;0;7;false;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0009692;Closed;false;1;0;6;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-29
INC0009692;Closed;false;1;0;7;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-29
INC0009693;Closed;false;0;0;1;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-26
INC0009694;Closed;false;0;0;1;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-26
INC0009695;Closed;false;1;0;3;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-21;2016-03-26
INC0009699;Closed;false;1;0;8;false;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0009700;Closed;false;0;0;1;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-26
INC0009701;Closed;false;1;0;3;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009702;Closed;false;1;0;7;false;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0009703;Closed;false;1;0;7;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009704;Closed;false;1;0;9;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009705;Closed;false;3;0;14;false;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-05;2016-04-10
INC0009708;Closed;false;1;0;5;false;2016-03-21;2 - Medium;1 - High;2 - High;false;2016-03-22;2016-03-27
INC0009709;Closed;false;0;0;1;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-21;2016-03-26
INC0009710;Closed;false;1;0;3;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009711;Closed;false;0;0;1;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-26
INC0009712;Closed;false;0;0;2;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-26
INC0009713;Closed;false;0;0;7;false;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-06-14;2016-06-19
INC0009715;Closed;false;0;0;3;false;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-06-14;2016-06-19
INC0009716;Closed;false;0;0;6;false;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0009717;Closed;false;0;0;8;false;2016-03-21;3 - Low;3 - Low;4 - Low;false;2016-04-11;2016-04-16
INC0009718;Closed;false;1;0;14;false;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-13;2016-04-18
INC0009719;Closed;false;0;0;2;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009720;Closed;false;4;0;13;false;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-01
INC0009721;Closed;false;1;0;7;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009723;Closed;false;0;0;1;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-21;2016-03-26
INC0009724;Closed;false;0;0;1;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-26
INC0009725;Closed;false;2;0;6;false;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-26;2016-03-31
INC0009728;Closed;false;0;0;5;true;2016-03-21;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009737;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009738;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009739;Closed;false;1;0;6;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009740;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009741;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009742;Closed;false;2;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009744;Closed;false;0;0;1;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-05-23
INC0009745;Closed;false;0;0;2;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0009746;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009748;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009750;Closed;false;1;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009751;Closed;false;2;0;10;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0009752;Closed;false;1;0;6;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009753;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009754;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009755;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009756;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009757;Closed;false;3;1;13;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-24;2016-03-29
INC0009758;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009759;Closed;false;0;0;3;true;2016-03-22;3 - Low;3 - Low;4 - Low;false;2016-03-22;2016-03-27
INC0009761;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009762;Closed;false;3;0;11;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0009763;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-25;2016-03-30
INC0009764;Closed;false;0;0;2;true;2016-03-22;3 - Low;3 - Low;4 - Low;false;2016-03-22;2016-03-27
INC0009766;Closed;false;2;0;9;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009767;Closed;false;1;0;9;true;2016-03-22;3 - Low;3 - Low;4 - Low;false;2016-03-31;2016-04-05
INC0009769;Closed;false;1;0;11;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-04;2016-04-09
INC0009772;Closed;false;0;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009774;Closed;false;3;0;8;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009775;Closed;false;0;0;1;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-27
INC0009776;Closed;false;2;0;10;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0009778;Closed;false;1;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009780;Closed;false;1;0;6;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009781;Closed;false;1;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009782;Closed;false;1;0;6;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009783;Closed;false;0;0;15;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-15;2016-04-20
INC0009787;Closed;false;1;0;10;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0009789;Closed;false;1;0;7;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0009791;Closed;false;1;0;8;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0009792;Closed;false;2;0;6;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-25;2016-03-30
INC0009793;Closed;false;1;0;5;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009795;Closed;false;5;0;13;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-01;2016-04-06
INC0009797;Closed;false;1;0;11;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0009799;Closed;false;1;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009800;Closed;false;1;0;9;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0009801;Closed;false;0;0;6;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009804;Closed;false;7;0;18;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0009807;Closed;false;2;0;8;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0009809;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009810;Closed;false;1;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-24;2016-03-29
INC0009811;Closed;false;1;0;8;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0009812;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009813;Closed;false;1;0;9;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-11;2016-04-16
INC0009814;Closed;false;1;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009815;Closed;false;0;0;5;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009816;Closed;false;1;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009817;Closed;false;1;0;10;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0009818;Closed;false;1;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009819;Closed;false;2;0;13;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-13;2016-04-18
INC0009820;Closed;false;0;0;8;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009822;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009823;Closed;false;2;0;7;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-24;2016-03-29
INC0009824;Closed;false;0;0;1;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-27
INC0009827;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009828;Closed;false;5;0;11;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009830;Closed;false;4;0;11;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-01;2016-04-06
INC0009831;Closed;false;1;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009834;Closed;false;4;0;13;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-01;2016-04-06
INC0009835;Closed;false;3;0;6;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009838;Closed;false;1;0;8;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0009840;Closed;false;1;0;5;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009841;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009843;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009844;Closed;false;4;0;11;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-08;2016-04-13
INC0009845;Closed;false;0;0;1;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-05-23
INC0009846;Closed;false;1;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009849;Closed;false;0;0;8;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0009851;Closed;false;1;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-24;2016-03-29
INC0009852;Closed;false;0;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009854;Closed;false;3;0;11;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-05;2016-04-10
INC0009857;Closed;false;1;0;5;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009858;Closed;false;1;0;9;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-04;2016-04-09
INC0009859;Closed;false;3;0;12;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-24;2016-03-29
INC0009862;Closed;false;1;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009864;Closed;false;1;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009865;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009866;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009867;Closed;false;2;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009868;Closed;false;3;0;11;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-04;2016-04-09
INC0009869;Closed;false;2;0;8;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-01;2016-04-06
INC0009870;Closed;false;1;0;5;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009871;Closed;false;3;0;15;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-12;2016-04-17
INC0009872;Closed;false;0;0;1;true;2016-03-22;3 - Low;3 - Low;4 - Low;false;;2016-03-27
INC0009873;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009876;Closed;false;2;0;16;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-05;2016-04-10
INC0009877;Closed;false;4;0;9;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0009878;Closed;false;0;0;1;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-27
INC0009881;Closed;false;1;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009884;Closed;false;4;0;11;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0009885;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009887;Closed;false;1;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009888;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009889;Closed;false;3;0;12;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0009890;Closed;false;1;0;5;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009891;Closed;false;9;0;27;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-12;2016-04-17
INC0009893;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009894;Closed;false;1;0;16;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-11;2016-04-11
INC0009895;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009896;Closed;false;1;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-25;2016-03-30
INC0009897;Closed;false;0;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009898;Closed;false;0;0;1;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-27
INC0009899;Closed;false;0;0;1;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-27
INC0009900;Closed;false;6;0;19;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-11;2016-04-16
INC0009901;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009902;Closed;false;0;0;1;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-27
INC0009904;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009905;Closed;false;3;0;11;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0009907;Closed;false;1;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009908;Closed;false;0;0;6;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009909;Closed;false;0;0;4;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0009911;Closed;false;1;1;8;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009912;Closed;false;2;0;12;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-11;2016-04-16
INC0009913;Closed;false;1;0;8;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009914;Closed;false;1;0;13;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0009916;Closed;false;0;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009917;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009918;Closed;false;0;0;1;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-27
INC0009919;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009920;Closed;false;0;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009921;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009922;Closed;false;1;0;18;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-05-03;2016-05-08
INC0009923;Closed;false;0;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009924;Closed;false;0;0;31;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009925;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009926;Closed;false;1;1;9;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009927;Closed;false;1;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009928;Closed;false;3;0;6;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009929;Closed;false;1;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009930;Closed;false;2;0;8;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-01;2016-04-06
INC0009931;Closed;false;1;0;5;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009933;Closed;false;1;0;72;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-10-13;2016-10-18
INC0009934;Closed;false;1;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009935;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009938;Closed;false;1;0;5;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009939;Closed;false;1;0;5;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009940;Closed;false;7;0;16;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0009942;Closed;false;1;0;9;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0009943;Closed;false;1;0;7;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009944;Closed;false;1;0;5;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0009948;Closed;false;1;0;9;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0009949;Closed;false;2;0;12;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0009951;Closed;false;3;1;74;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-09-28;2016-10-03
INC0009952;Closed;false;4;0;12;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0009953;Closed;false;8;0;27;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-20;2016-04-25
INC0009954;Closed;false;1;0;9;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0009955;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009956;Closed;false;0;0;10;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0009957;Closed;false;0;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009960;Closed;false;7;0;22;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-07;2016-04-12
INC0009961;Closed;false;1;0;7;true;2016-03-22;3 - Low;3 - Low;4 - Low;false;2016-03-23;2016-03-28
INC0009963;Closed;false;0;0;2;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009964;Closed;false;3;0;5;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009966;Closed;false;0;0;1;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-27
INC0009967;Closed;false;1;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009968;Closed;false;1;0;5;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009969;Closed;false;6;0;10;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0009970;Closed;false;0;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009971;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009972;Closed;false;4;0;16;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-05;2016-04-10
INC0009974;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009978;Closed;false;0;0;4;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009982;Closed;false;1;0;8;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-24;2016-03-29
INC0009984;Closed;false;0;0;11;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0009986;Closed;false;10;0;35;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-11;2016-04-16
INC0009989;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-23;2016-03-28
INC0009990;Closed;false;0;0;1;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;;2016-03-27
INC0009992;Closed;false;1;0;7;false;2016-03-22;2 - Medium;1 - High;2 - High;false;2016-03-22;2016-03-27
INC0009993;Closed;false;0;0;1;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009994;Closed;false;0;0;3;true;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-22;2016-03-27
INC0009995;Closed;false;2;0;33;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-06-15;2016-06-20
INC0009996;Closed;false;1;0;10;false;2016-03-22;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
